row_index,mode,audio_abs_mass,text_abs_mass,total_abs_mass,audio_share
23,IAF_SM2T,0.08365396782755852,0.9163460927084088,1.0000000605359674,0.08365396276348495
23,ITF_SM2T,0.5845109950751066,0.41548896208405495,0.9999999571591616,0.5845110201160488
23,SM2T,0.9999998833518475,0.0,0.9999998833518475,1.0
23,T2T,0.0,1.0000000167638063,1.0000000167638063,0.0
24,IAF_SM2T,0.5115581844002008,0.4884417951107025,0.9999999795109034,0.5115581948815662
24,ITF_SM2T,0.34071674291044474,0.6592832934111357,1.0000000363215804,0.3407167305350746
24,SM2T,1.000000026775524,0.0,1.000000026775524,1.0
24,T2T,0.0,0.9999999389983714,0.9999999389983714,0.0
25,IAF_SM2T,0.5536815819796175,0.4463184326887131,1.0000000146683306,0.5536815738580332
25,ITF_SM2T,0.1410560728982091,0.858943946659565,1.000000019557774,0.14105607013946633
25,SM2T,0.9999999674037099,0.0,0.9999999674037099,1.0
25,T2T,0.0,1.0000000223517418,1.0000000223517418,0.0
26,IAF_SM2T,0.46626083087176085,0.5337391830980778,1.0000000139698386,0.4662608243581724
26,ITF_SM2T,0.18410329590551555,0.8158966973423958,0.9999999932479113,0.18410329714859733
26,SM2T,1.0000000795116648,0.0,1.0000000795116648,1.0
26,T2T,0.0,0.9999999654246494,0.9999999654246494,0.0
27,IAF_SM2T,0.47473238594830036,0.5252676019445062,0.9999999878928065,0.47473239169597725
27,ITF_SM2T,0.3221011208370328,0.6778988614678383,0.9999999823048711,0.32210112653665374
27,SM2T,1.0000000557629392,0.0,1.0000000557629392,1.0
27,T2T,0.0,1.0000000247964635,1.0000000247964635,0.0
28,IAF_SM2T,0.420632753521204,0.5793673023581505,1.0000000558793545,0.4206327300165186
28,ITF_SM2T,0.32971546053886414,0.670284491032362,0.9999999515712261,0.3297154765065804
28,SM2T,1.0000000465661287,0.0,1.0000000465661287,1.0
28,T2T,0.0,0.999999949708581,0.999999949708581,0.0
29,IAF_SM2T,0.906337074469775,0.09366283938288689,0.9999999138526618,0.9063371525483082
29,ITF_SM2T,0.05168568529188633,0.9483143391553313,1.0000000244472176,0.051685684028315165
29,SM2T,1.0000000642612576,0.0,1.0000000642612576,1.0
29,T2T,0.0,0.9999999650754035,0.9999999650754035,0.0
30,IAF_SM2T,0.5642035268247128,0.43579645827412605,0.9999999850988388,0.5642035352320006
30,ITF_SM2T,0.21276158839464188,0.7872384393122047,1.0000000277068466,0.21276158249968935
30,SM2T,0.9999999850988388,0.0,0.9999999850988388,1.0
30,T2T,0.0,0.9999999953433871,0.9999999953433871,0.0
31,IAF_SM2T,0.21979132760316133,0.7802085867151618,0.9999999143183231,0.21979134643525247
31,ITF_SM2T,0.45176921784877777,0.5482307896018028,1.0000000074505806,0.4517692144828348
31,SM2T,0.9999999664723873,0.0,0.9999999664723873,1.0
31,T2T,0.0,0.9999999478459358,0.9999999478459358,0.0
32,IAF_SM2T,0.6337354505230905,0.3662645872682333,1.0000000377913238,0.6337354265733898
32,ITF_SM2T,0.24128001177450642,0.7587199825793505,0.9999999943538569,0.2412800131368079
32,SM2T,0.9999999850988388,0.0,0.9999999850988388,1.0
32,T2T,0.0,1.0000000055879354,1.0000000055879354,0.0
33,IAF_SM2T,0.23188689723610878,0.7681130953133106,0.9999999925494194,0.2318868989638008
33,ITF_SM2T,0.5309732407331467,0.469026792794466,1.0000000335276127,0.5309732229308821
33,SM2T,0.9999999646097422,0.0,0.9999999646097422,1.0
33,T2T,0.0,0.9999999143183231,0.9999999143183231,0.0
34,IAF_SM2T,0.518486874178052,0.48151318565942347,1.0000000598374754,0.5184868431531082
34,ITF_SM2T,0.44826594507321715,0.5517340786755085,1.0000000237487257,0.4482659344274725
34,SM2T,1.0000000279396772,0.0,1.0000000279396772,1.0
