index,Mode_1,Mode_2,T_Statistic,P_Value,Degrees_of_Freedom,Sample_Size,Mean_Diff,Kurtosis_Diff,Shapiro_P,Cohens_dz,Significant_Adj,Shapiro_Significant,metric,pos,level_0,Lang_1,Lang_2
55,T2T,SF2T,0.7940783002483311,0.45,9.0,10.0,0.13359747127803778,-0.2949214754733198,0.33141095804040754,0.25,False,False,entropy,ADV,,fr,fr
56,T2T,SM2T,2.1391396644073724,0.06,9.0,10.0,0.303731876768809,-1.146720520130767,0.3278501242762189,0.68,False,False,entropy,ADV,,fr,fr
57,SF2T,SM2T,1.631543615720882,0.18,4.0,5.0,0.3873495268070938,-1.821519886219742,0.01049272650625656,0.73,False,True,entropy,ADV,,en,en
58,SF2T,SM2T,-1.2307951718627501,0.27,5.0,6.0,-0.19950072179993583,0.8819070260973807,0.0006717994151174387,-0.5,False,True,entropy,ADV,,es,es
59,SF2T,SM2T,0.9307443165784128,0.38,9.0,10.0,0.1701344054907712,0.10088347437441536,0.07877458313114696,0.29,False,False,entropy,ADV,,fr,fr
0,T2T,S2T,-3.360873055623221,0.01,13.0,14.0,-0.06671990334455456,-0.9910732384549408,0.5357229538858838,-0.9,False,False,mean,AUX,,en,en
1,T2T,SF2T,-2.171416644640148,0.05,13.0,14.0,-0.05532234501359718,-1.1296851617465253,0.1943282888962548,-0.58,False,False,mean,AUX,,en,en
2,T2T,SM2T,-3.8005946324811974,<0.01,13.0,14.0,-0.07811746167551194,-0.7438797701682609,0.3287821090430984,-1.02,False,False,mean,AUX,,en,en
3,T2T,S2T,-0.8841143667738821,0.4,9.0,10.0,-0.02360202295705676,2.6173184172362083,0.004604190797719497,-0.28,False,True,mean,AUX,,es,es
4,T2T,SF2T,-0.9884774562654408,0.35,9.0,10.0,-0.02469252234324813,0.10066779547164106,0.5865619202482119,-0.31,False,False,mean,AUX,,es,es
5,T2T,SM2T,-0.5796177796732827,0.58,9.0,10.0,-0.022511523570865395,0.5324089338368587,0.21972805388210156,-0.18,False,False,mean,AUX,,es,es
6,T2T,S2T,-11.289166908218487,0.01,2.0,3.0,-0.08705065958201885,-1.4999999999999998,0.5577217997904355,-6.52,False,False,mean,AUX,,fr,fr
7,T2T,SF2T,-3.2392197491473422,0.08,2.0,3.0,-0.11310988726715247,-1.5,0.9550912348554086,-1.87,False,False,mean,AUX,,fr,fr
8,T2T,SM2T,-2.304088487143104,0.15,2.0,3.0,-0.06099143189688524,-1.5,0.22819658601256304,-1.33,False,False,mean,AUX,,fr,fr
9,SF2T,SM2T,-0.9575213214204185,0.36,13.0,14.0,-0.022795116661914756,-0.5570079590856429,0.3694087408193953,-0.26,False,False,mean,AUX,,en,en
10,SF2T,SM2T,0.057994814643076584,0.96,9.0,10.0,0.0021809987723827363,-1.0858824587621456,0.50680641012718,0.02,False,False,mean,AUX,,es,es
11,SF2T,SM2T,0.8683707396576283,0.48,2.0,3.0,0.052118455370267235,-1.4999999999999996,0.6936022430747035,0.5,False,False,mean,AUX,,fr,fr
12,T2T,S2T,-4.773170510551988,<0.01,13.0,14.0,-0.16206318879066692,1.4738706318424581,0.02016629404106368,-1.28,True,True,gini,AUX,,en,en
13,T2T,S2T,-2.8683526566956528,0.02,9.0,10.0,-0.21300603628947998,-1.6301695886713987,0.05792739948508567,-0.91,False,False,gini,AUX,,es,es
14,T2T,SF2T,1.4999868704788504,0.17,9.0,10.0,0.023543287620885915,0.25030634932600027,4.803638642706445e-06,0.47,False,True,gini,AUX,,es,es
15,T2T,SM2T,1.4999868704788504,0.17,9.0,10.0,0.023543287620885915,0.25030634932600027,4.803638642706445e-06,0.47,False,True,gini,AUX,,es,es
16,T2T,S2T,-2.7934644167676606,0.11,2.0,3.0,-0.12146671328152141,-1.5,0.6922989970449371,-1.61,False,False,gini,AUX,,fr,fr
17,T2T,S2T,0.4208087380661103,0.68,13.0,14.0,0.05222229888762553,-1.1034376114532776,0.0023806971025322867,0.11,False,True,top_20_mass,AUX,,en,en
18,T2T,SF2T,-1.3849306072454481,0.19,13.0,14.0,-0.21428571428571427,-0.25853265251276536,0.0012871984305725232,-0.37,False,True,top_20_mass,AUX,,en,en
19,T2T,SM2T,-2.2803508501982757,0.04,13.0,14.0,-0.2857142857142857,-1.1,2.500762385697903e-05,-0.61,False,True,top_20_mass,AUX,,en,en
20,T2T,S2T,0.004695845829195254,1.0,9.0,10.0,0.000927899290098666,-0.9155723611677873,0.7314605310585692,0.0,False,False,top_20_mass,AUX,,es,es
21,T2T,SF2T,-0.06179213966069813,0.95,9.0,10.0,-0.01252249076213815,-0.5438100057513218,0.1277609794272743,-0.02,False,False,top_20_mass,AUX,,es,es
22,T2T,SM2T,-0.057890627401175725,0.96,9.0,10.0,-0.01252249076213815,-0.728777209314547,0.19845007047631658,-0.02,False,False,top_20_mass,AUX,,es,es
23,T2T,S2T,8.705419109450222,0.01,2.0,3.0,0.37853320383549566,-1.5000000000000004,0.6922997814769671,5.03,False,False,top_20_mass,AUX,,fr,fr
24,SF2T,SM2T,-1.0000000000000002,0.34,13.0,14.0,-0.07142857142857142,9.076923076923087,2.1898473496318325e-07,-0.27,False,True,top_20_mass,AUX,,en,en
25,SF2T,SM2T,0.0,1.0,9.0,10.0,0.0,-0.5000000000000004,0.02194779011724865,0.0,False,True,top_20_mass,AUX,,es,es
26,T2T,S2T,-4.288370943550505,<0.01,13.0,14.0,-0.1012411336414516,-1.036051654343551,0.24781499242118912,-1.15,True,False,max,AUX,,en,en
27,T2T,SF2T,-2.171416644640148,0.05,13.0,14.0,-0.05532234501359718,-1.1296851617465253,0.1943282888962548,-0.58,False,False,max,AUX,,en,en
28,T2T,SM2T,-3.8005946324811974,<0.01,13.0,14.0,-0.07811746167551194,-0.7438797701682609,0.3287821090430984,-1.02,False,False,max,AUX,,en,en
29,T2T,S2T,-2.028238569237573,0.07,9.0,10.0,-0.06302958289161324,1.3112573463538935,0.051191134158652854,-0.64,False,False,max,AUX,,es,es
30,T2T,SF2T,-0.8348141830105057,0.43,9.0,10.0,-0.020606324169784786,0.33195505036536543,0.5622464528061408,-0.26,False,False,max,AUX,,es,es
31,T2T,SM2T,-0.46113434598920033,0.66,9.0,10.0,-0.018425325397402048,0.38564054793161695,0.2226708353863633,-0.15,False,False,max,AUX,,es,es
32,T2T,S2T,-5.311200942200167,0.03,2.0,3.0,-0.12674805335700512,-1.5000000000000002,0.5147710699065813,-3.07,False,False,max,AUX,,fr,fr
33,T2T,SF2T,-3.2392197491473422,0.08,2.0,3.0,-0.11310988726715247,-1.5,0.9550912348554086,-1.87,False,False,max,AUX,,fr,fr
34,T2T,SM2T,-2.304088487143104,0.15,2.0,3.0,-0.06099143189688524,-1.5,0.22819658601256304,-1.33,False,False,max,AUX,,fr,fr
35,SF2T,SM2T,-0.9575213214204185,0.36,13.0,14.0,-0.022795116661914756,-0.5570079590856429,0.3694087408193953,-0.26,False,False,max,AUX,,en,en
36,SF2T,SM2T,0.057994814643076584,0.96,9.0,10.0,0.0021809987723827363,-1.0858824587621456,0.50680641012718,0.02,False,False,max,AUX,,es,es
37,SF2T,SM2T,0.8683707396576283,0.48,2.0,3.0,0.052118455370267235,-1.4999999999999996,0.6936022430747035,0.5,False,False,max,AUX,,fr,fr
38,T2T,S2T,-4.326815698215395,<0.01,13.0,14.0,-0.5727275691376733,-1.5493655191841307,0.001022919136336953,-1.16,True,True,entropy,AUX,,en,en
39,T2T,SF2T,1.3849306072454481,0.19,13.0,14.0,0.21428571428571427,-0.25853265251276536,0.0012871984305725054,0.37,False,True,entropy,AUX,,en,en
40,T2T,SM2T,2.2803508501982757,0.04,13.0,14.0,0.2857142857142857,-1.1,2.500762385697903e-05,0.61,False,True,entropy,AUX,,en,en
41,T2T,S2T,-0.7779662300031774,0.46,9.0,10.0,-0.19083368440873372,-1.136514471181145,0.04621211086311159,-0.25,False,True,entropy,AUX,,es,es
42,T2T,SF2T,0.4091416701839856,0.69,9.0,10.0,0.09451463949442283,-0.9480486762753797,0.04184164277620158,0.13,False,True,entropy,AUX,,es,es
43,T2T,SM2T,0.40788695400294844,0.69,9.0,10.0,0.09451463949442283,-0.9547163715835811,0.04367862396295883,0.13,False,True,entropy,AUX,,es,es
44,T2T,S2T,-27.42129144878168,<0.01,2.0,3.0,-0.945262126905555,-1.500000000000005,0.40533373713288257,-15.83,True,False,entropy,AUX,,fr,fr
45,SF2T,SM2T,1.0000000000000002,0.34,13.0,14.0,0.07142857142857142,9.076923076923087,2.1898473496318204e-07,0.27,False,True,entropy,AUX,,en,en
46,SF2T,SM2T,0.0,1.0,9.0,10.0,0.0,-0.5000000000000004,0.02194779011724865,0.0,False,True,entropy,AUX,,es,es
0,T2T,S2T,-2.6616922793851074,0.04,6.0,7.0,-0.06433436221310071,-1.0905925261098404,0.19774538358151691,-1.01,False,False,mean,PART,,en,en
1,T2T,SF2T,-1.8777931915971633,0.11,6.0,7.0,-0.06318646323468004,-0.9060177530883009,0.9334540792036524,-0.71,False,False,mean,PART,,en,en
2,T2T,SM2T,-2.753860223592039,0.03,6.0,7.0,-0.06548226119152137,0.08091682021180535,0.6708212523570536,-1.04,False,False,mean,PART,,en,en
3,SF2T,SM2T,-0.07056393724715986,0.95,6.0,7.0,-0.0022957979568413328,-0.9008032671255464,0.26310792616339174,-0.03,False,False,mean,PART,,en,en
4,T2T,S2T,-2.8775537806198255,0.03,6.0,7.0,-0.2191026632285275,-1.188846265647339,0.048094122343791686,-1.09,False,True,gini,PART,,en,en
5,T2T,S2T,0.9117931787640561,0.4,6.0,7.0,0.1380398583932697,0.13721304128997014,0.07728775664343676,0.34,False,False,top_20_mass,PART,,en,en
6,T2T,SF2T,0.0,1.0,6.0,7.0,0.0,0.5,0.023814323170953874,0.0,False,True,top_20_mass,PART,,en,en
7,T2T,SM2T,0.0,1.0,6.0,7.0,0.0,0.5,0.023814323170953874,0.0,False,True,top_20_mass,PART,,en,en
8,SF2T,SM2T,0.0,1.0,6.0,7.0,0.0,0.5,0.023814323170953874,0.0,False,True,top_20_mass,PART,,en,en
9,T2T,S2T,-4.100920453066035,0.01,6.0,7.0,-0.09705590483333383,-1.1186288211065167,0.06560069881877514,-1.55,False,False,max,PART,,en,en
10,T2T,SF2T,-1.8777931915971633,0.11,6.0,7.0,-0.06318646323468004,-0.9060177530883009,0.9334540792036524,-0.71,False,False,max,PART,,en,en
11,T2T,SM2T,-2.753860223592039,0.03,6.0,7.0,-0.06548226119152137,0.08091682021180535,0.6708212523570536,-1.04,False,False,max,PART,,en,en
12,SF2T,SM2T,-0.07056393724715986,0.95,6.0,7.0,-0.0022957979568413328,-0.9008032671255464,0.26310792616339174,-0.03,False,False,max,PART,,en,en
13,T2T,S2T,-2.709606159313763,0.04,6.0,7.0,-0.5380484952722021,-1.8971035140968573,0.00680067023676733,-1.02,False,True,entropy,PART,,en,en
14,T2T,SF2T,0.0,1.0,6.0,7.0,0.0,0.5,0.023814323170953874,0.0,False,True,entropy,PART,,en,en
15,T2T,SM2T,0.0,1.0,6.0,7.0,0.0,0.5,0.023814323170953874,0.0,False,True,entropy,PART,,en,en
16,SF2T,SM2T,0.0,1.0,6.0,7.0,0.0,0.5,0.023814323170953874,0.0,False,True,entropy,PART,,en,en
0,T2T,S2T,-2.253776818816695,0.09,4.0,5.0,-0.04974988736212253,-1.5170504791119996,0.5555935356352754,-1.01,False,False,mean,CCONJ,,en,en
1,T2T,SF2T,-3.5959612948743227,0.02,4.0,5.0,-0.06687940321862698,-1.7217006329940256,0.27086559478427735,-1.61,False,False,mean,CCONJ,,en,en
2,T2T,SM2T,-1.1796285502204753,0.3,4.0,5.0,-0.0326203715056181,-0.9658795290731756,0.7377082934093442,-0.53,False,False,mean,CCONJ,,en,en
3,T2T,S2T,-1.8965961168953462,0.11,6.0,7.0,-0.035159978827106815,-1.2574041084506564,0.8081864975519799,-0.72,False,False,mean,CCONJ,,es,es
4,T2T,SF2T,-1.6541416594221794,0.15,6.0,7.0,-0.03813052308257847,-0.563042511971235,0.9905747720509409,-0.63,False,False,mean,CCONJ,,es,es
5,T2T,SM2T,-1.6366834881833392,0.15,6.0,7.0,-0.03218943457163516,-1.4752602650327926,0.27456468845983023,-0.62,False,False,mean,CCONJ,,es,es
6,T2T,S2T,-3.4833468554431186,0.02,5.0,6.0,-0.02664356700067098,-0.9087546035789775,0.22095611753382619,-1.42,False,False,mean,CCONJ,,fr,fr
7,T2T,SF2T,-0.2855534903946468,0.79,5.0,6.0,-0.00549785571638495,-1.0453729607084958,0.9287956330341913,-0.12,False,False,mean,CCONJ,,fr,fr
8,T2T,SM2T,-2.5450571629886323,0.05,5.0,6.0,-0.047789278284957,-0.38181860751465946,0.7839833580438343,-1.04,False,False,mean,CCONJ,,fr,fr
9,SF2T,SM2T,2.0767020969343872,0.11,4.0,5.0,0.03425903171300888,-0.6700106579813809,0.2959452521012194,0.93,False,False,mean,CCONJ,,en,en
10,SF2T,SM2T,0.2765037378146353,0.79,6.0,7.0,0.005941088510943311,-1.4741455005804573,0.5379145809850034,0.1,False,False,mean,CCONJ,,es,es
11,SF2T,SM2T,-1.2145210078606352,0.28,5.0,6.0,-0.04229142256857207,-0.207447406064186,0.6175139263611649,-0.5,False,False,mean,CCONJ,,fr,fr
12,T2T,S2T,-5.717836122128528,<0.01,4.0,5.0,-0.10827990122263062,-0.44294648258604497,0.357445929710517,-2.56,False,False,gini,CCONJ,,en,en
13,T2T,S2T,-1.5551309269220133,0.17,6.0,7.0,-0.12413467904975932,-0.6930177533335233,0.8739475859148036,-0.59,False,False,gini,CCONJ,,es,es
14,T2T,SF2T,2.026817942805985,0.09,6.0,7.0,0.06648598958202509,1.0149983470418027,0.020059288887525926,0.77,False,True,gini,CCONJ,,es,es
15,T2T,SM2T,2.026817942805985,0.09,6.0,7.0,0.06648598958202509,1.0149983470418027,0.020059288887525926,0.77,False,True,gini,CCONJ,,es,es
16,T2T,S2T,-1.9887444261690537,0.1,5.0,6.0,-0.16987425171674622,0.8146607346724761,0.006113593134233324,-0.81,False,True,gini,CCONJ,,fr,fr
17,T2T,SF2T,2.4620035244927965,0.06,5.0,6.0,0.11081609770357348,-1.1979683377492063,0.5226740142277262,1.01,False,False,gini,CCONJ,,fr,fr
18,T2T,SM2T,2.4620035244927965,0.06,5.0,6.0,0.11081609770357348,-1.1979683377492063,0.5226740142277262,1.01,False,False,gini,CCONJ,,fr,fr
19,T2T,S2T,1.0244064690347643,0.36,4.0,5.0,0.19171998345010371,0.22335603790818626,0.0006852344033507883,0.46,False,True,top_20_mass,CCONJ,,en,en
20,T2T,SF2T,-1.0,0.37,4.0,5.0,-0.2,0.25,0.00013097817774592886,-0.45,False,True,top_20_mass,CCONJ,,en,en
21,T2T,SM2T,-1.0,0.37,4.0,5.0,-0.2,0.25,0.00013097817774592886,-0.45,False,True,top_20_mass,CCONJ,,en,en
22,T2T,S2T,-0.9570312101895724,0.38,6.0,7.0,-0.11274144004200538,-0.7615513057530583,0.64369892760619,-0.36,False,False,top_20_mass,CCONJ,,es,es
23,T2T,SF2T,-3.691618629983246,0.01,6.0,7.0,-0.4221204181318155,-1.2548553009368333,0.05771606857694588,-1.4,False,False,top_20_mass,CCONJ,,es,es
24,T2T,SM2T,-3.691618629983246,0.01,6.0,7.0,-0.4221204181318155,-1.2548553009368333,0.05771606857694588,-1.4,False,False,top_20_mass,CCONJ,,es,es
25,T2T,S2T,-0.9853148292302351,0.37,5.0,6.0,-0.13302842188135336,-1.4573809683993388,0.3255886453540251,-0.4,False,False,top_20_mass,CCONJ,,fr,fr
26,T2T,SF2T,-0.8673595630750313,0.43,5.0,6.0,-0.1856706630325247,-0.7659116833596209,0.13642739194592696,-0.35,False,False,top_20_mass,CCONJ,,fr,fr
27,T2T,SM2T,-2.9021688775966807,0.03,5.0,6.0,-0.35233732969919135,-1.6648057417647788,0.08329325863405229,-1.18,False,False,top_20_mass,CCONJ,,fr,fr
28,SF2T,SM2T,-0.9999999999999999,0.36,5.0,6.0,-0.16666666666666666,1.1999999999999993,2.0729244369479206e-05,-0.41,False,True,top_20_mass,CCONJ,,fr,fr
29,T2T,S2T,-3.3932929517376564,0.03,4.0,5.0,-0.07175305001437664,-1.7035308162247556,0.3351752682923877,-1.52,False,False,max,CCONJ,,en,en
30,T2T,SF2T,-3.5959612948743227,0.02,4.0,5.0,-0.06687940321862698,-1.7217006329940256,0.27086559478427735,-1.61,False,False,max,CCONJ,,en,en
31,T2T,SM2T,-1.1796285502204753,0.3,4.0,5.0,-0.0326203715056181,-0.9658795290731756,0.7377082934093442,-0.53,False,False,max,CCONJ,,en,en
32,T2T,S2T,-3.24290583665637,0.02,6.0,7.0,-0.052984023200614114,-0.47793179098572613,0.36216415138433267,-1.23,False,False,max,CCONJ,,es,es
33,T2T,SF2T,-1.4055641800850895,0.21,6.0,7.0,-0.03202266638566341,-0.45604338385851495,0.9806194753837117,-0.53,False,False,max,CCONJ,,es,es
34,T2T,SM2T,-1.3772878901691545,0.22,6.0,7.0,-0.026081577874720097,-1.2894953315940487,0.6909884057912797,-0.52,False,False,max,CCONJ,,es,es
35,T2T,S2T,-3.21628862507222,0.02,5.0,6.0,-0.054419123101979494,-0.5107504303593053,0.37839602665292493,-1.31,False,False,max,CCONJ,,fr,fr
36,T2T,SF2T,0.13109638406904484,0.9,5.0,6.0,0.0023486074448252716,-0.8650513066106158,0.7341591991680863,0.05,False,False,max,CCONJ,,fr,fr
37,T2T,SM2T,-1.9485982244515268,0.11,5.0,6.0,-0.03994281512374679,-0.4248250596384171,0.6125868044136306,-0.8,False,False,max,CCONJ,,fr,fr
38,SF2T,SM2T,2.0767020969343872,0.11,4.0,5.0,0.03425903171300888,-0.6700106579813809,0.2959452521012194,0.93,False,False,max,CCONJ,,en,en
39,SF2T,SM2T,0.2765037378146353,0.79,6.0,7.0,0.005941088510943311,-1.4741455005804573,0.5379145809850034,0.1,False,False,max,CCONJ,,es,es
40,SF2T,SM2T,-1.2145210078606352,0.28,5.0,6.0,-0.04229142256857207,-0.207447406064186,0.6175139263611649,-0.5,False,False,max,CCONJ,,fr,fr
41,T2T,S2T,-3.948121770107852,0.02,4.0,5.0,-0.7615207367720304,0.23304985140375223,0.0004979288684361877,-1.77,False,True,entropy,CCONJ,,en,en
42,T2T,SF2T,1.0,0.37,4.0,5.0,0.2,0.25,0.00013097817774592862,0.45,False,True,entropy,CCONJ,,en,en
43,T2T,SM2T,1.0,0.37,4.0,5.0,0.2,0.25,0.00013097817774592862,0.45,False,True,entropy,CCONJ,,en,en
44,T2T,S2T,-0.8047118240058699,0.45,6.0,7.0,-0.1375784657980403,-0.2434058857873871,0.43699648080522935,-0.3,False,False,entropy,CCONJ,,es,es
45,T2T,SF2T,3.84586948217666,0.01,6.0,7.0,0.6875042568171569,-1.125949858216599,0.0016005999414133855,1.45,False,True,entropy,CCONJ,,es,es
46,T2T,SM2T,3.84586948217666,0.01,6.0,7.0,0.6875042568171569,-1.125949858216599,0.0016005999414133855,1.45,False,True,entropy,CCONJ,,es,es
47,T2T,S2T,-0.11010533565111923,0.92,5.0,6.0,-0.03252702943505181,-1.49570237108752,0.5930414515579343,-0.04,False,False,entropy,CCONJ,,fr,fr
48,T2T,SF2T,2.031718381660622,0.1,5.0,6.0,0.4408222518733596,-1.9128280114574765,0.04679926444518968,0.83,False,True,entropy,CCONJ,,fr,fr
49,T2T,SM2T,3.1256943994636073,0.03,5.0,6.0,0.6074889185400263,-1.5049427175913614,0.01855172777816102,1.28,False,True,entropy,CCONJ,,fr,fr
50,SF2T,SM2T,0.9999999999999999,0.36,5.0,6.0,0.16666666666666666,1.1999999999999993,2.0729244369479124e-05,0.41,False,True,entropy,CCONJ,,fr,fr
0,T2T,S2T,1.2678989975138537,0.26,5.0,6.0,0.014424727181904018,-1.048237308891952,0.6956516077927952,0.52,False,False,mean,SCONJ,,en,en
1,T2T,SF2T,0.7313330028345902,0.5,5.0,6.0,0.012771235934148232,-1.5917841338838004,0.30650065611434935,0.3,False,False,mean,SCONJ,,en,en
2,T2T,SM2T,1.398940383914997,0.22,5.0,6.0,0.016078218429659803,-1.2690697685054018,0.5635304122954413,0.57,False,False,mean,SCONJ,,en,en
3,T2T,S2T,0.4799898635686555,0.66,3.0,4.0,0.013204543036408722,-1.5930536697344937,0.6959198182783202,0.24,False,False,mean,SCONJ,,es,es
4,T2T,SF2T,0.3553967298103108,0.75,3.0,4.0,0.00924582697916776,-1.8527547347087912,0.32514383598905394,0.18,False,False,mean,SCONJ,,es,es
5,T2T,SM2T,0.5810528505397118,0.6,3.0,4.0,0.017163259093649685,-1.327349807437801,0.8755620121354414,0.29,False,False,mean,SCONJ,,es,es
6,T2T,S2T,-0.5921774470100297,0.66,1.0,2.0,-0.04121312318602577,-2.0,,-0.42,False,False,mean,SCONJ,,fr,fr
7,T2T,SF2T,-0.7429406090884199,0.59,1.0,2.0,-0.11109323991695419,-2.0,,-0.53,False,False,mean,SCONJ,,fr,fr
8,T2T,SM2T,2.7724396401215547,0.22,1.0,2.0,0.028666993544902653,-2.0,,1.96,False,False,mean,SCONJ,,fr,fr
9,SF2T,SM2T,0.17518088399304452,0.87,5.0,6.0,0.0033069824955115714,-0.359440981520629,0.4096695382628718,0.07,False,False,mean,SCONJ,,en,en
10,SF2T,SM2T,-0.11789396986319249,0.91,4.0,5.0,-0.0013363191857933999,-1.0871154234764004,0.7448516608640166,-0.05,False,False,mean,SCONJ,,es,es
11,SF2T,SM2T,0.8742020261606747,0.54,1.0,2.0,0.13976023346185684,-2.0,,0.62,False,False,mean,SCONJ,,fr,fr
12,T2T,S2T,-2.4884810301370344,0.06,5.0,6.0,-0.2298634242840759,-1.703460245668433,0.16552436862291495,-1.02,False,False,gini,SCONJ,,en,en
13,T2T,S2T,-0.23868193515749236,0.83,3.0,4.0,-0.008360851789572181,-1.073594979136561,0.9424002129477639,-0.12,False,False,gini,SCONJ,,es,es
14,T2T,SF2T,1.5635272409918182,0.22,3.0,4.0,0.15373860497235275,-1.3623065095540468,0.27149353268344717,0.78,False,False,gini,SCONJ,,es,es
15,T2T,SM2T,1.5635272409918182,0.22,3.0,4.0,0.15373860497235275,-1.3623065095540468,0.27149353268344717,0.78,False,False,gini,SCONJ,,es,es
16,T2T,S2T,-8.613045225134991,0.07,1.0,2.0,-0.077692911378507,-2.0,,-6.09,False,False,gini,SCONJ,,fr,fr
17,T2T,SF2T,1.0,0.5,1.0,2.0,0.20664318915256685,-2.0,,0.71,False,False,gini,SCONJ,,fr,fr
18,T2T,SM2T,1.0,0.5,1.0,2.0,0.20664318915256685,-2.0,,0.71,False,False,gini,SCONJ,,fr,fr
19,T2T,S2T,2.9244090885728484,0.03,5.0,6.0,0.27013426013258507,-1.7034488458113515,0.165542224486187,1.19,False,False,top_20_mass,SCONJ,,en,en
20,T2T,SM2T,1.0,0.36,5.0,6.0,0.16666666666666666,1.200000000000001,2.0729244369479124e-05,0.41,False,True,top_20_mass,SCONJ,,en,en
21,T2T,S2T,1.5155625180720644,0.23,3.0,4.0,0.3666379920364954,-1.2901480880090395,0.6753858573611304,0.76,False,False,top_20_mass,SCONJ,,es,es
22,T2T,SF2T,0.5322834931748741,0.63,3.0,4.0,0.15373886713816776,-0.7732557938952795,0.14137695469569986,0.27,False,False,top_20_mass,SCONJ,,es,es
23,T2T,SM2T,1.2431049218866133,0.3,3.0,4.0,0.40373886713816776,-1.8536480524586085,0.25433720864245474,0.62,False,False,top_20_mass,SCONJ,,es,es
24,T2T,S2T,-0.07996922563969326,0.95,1.0,2.0,-0.037491045788165867,-2.0,,-0.06,False,False,top_20_mass,SCONJ,,fr,fr
25,T2T,SF2T,-1.0,0.5,1.0,2.0,-0.25315473148817574,-2.0,,-0.71,False,False,top_20_mass,SCONJ,,fr,fr
26,T2T,SM2T,1.0,0.5,1.0,2.0,0.24684526851182426,-2.0,,0.71,False,False,top_20_mass,SCONJ,,fr,fr
27,SF2T,SM2T,1.0,0.36,5.0,6.0,0.16666666666666666,1.200000000000001,2.0729244369479124e-05,0.41,False,True,top_20_mass,SCONJ,,en,en
28,SF2T,SM2T,1.0,0.37,4.0,5.0,0.2,0.25,0.00013097817774592862,0.45,False,True,top_20_mass,SCONJ,,es,es
29,SF2T,SM2T,1.0,0.5,1.0,2.0,0.5,-2.0,,0.71,False,False,top_20_mass,SCONJ,,fr,fr
30,T2T,S2T,-0.10403191237499627,0.92,5.0,6.0,-0.0012716239628692467,-1.2141699034744244,0.58584146306851,-0.04,False,False,max,SCONJ,,en,en
31,T2T,SF2T,0.7313330028345902,0.5,5.0,6.0,0.012771235934148232,-1.5917841338838004,0.30650065611434935,0.3,False,False,max,SCONJ,,en,en
32,T2T,SM2T,1.398940383914997,0.22,5.0,6.0,0.016078218429659803,-1.2690697685054018,0.5635304122954413,0.57,False,False,max,SCONJ,,en,en
33,T2T,S2T,0.6757017473527641,0.55,3.0,4.0,0.026387006975710392,-1.2807008717481556,0.9315085132585468,0.34,False,False,max,SCONJ,,es,es
34,T2T,SF2T,0.7932407220053066,0.49,3.0,4.0,0.029345777817070484,-1.2803036617304475,0.8337566214857438,0.4,False,False,max,SCONJ,,es,es
35,T2T,SM2T,0.8976669322896758,0.44,3.0,4.0,0.03726320993155241,-1.0745550827846841,0.9381424718193098,0.45,False,False,max,SCONJ,,es,es
36,T2T,S2T,-0.8478641702537071,0.55,1.0,2.0,-0.1021377481520176,-2.0,,-0.6,False,False,max,SCONJ,,fr,fr
37,T2T,SF2T,-0.7054980376515958,0.61,1.0,2.0,-0.09208197519183159,-2.0,,-0.5,False,False,max,SCONJ,,fr,fr
38,T2T,SM2T,1.62440282084454,0.35,1.0,2.0,0.04767825827002525,-2.0,,1.15,False,False,max,SCONJ,,fr,fr
39,SF2T,SM2T,0.17518088399304452,0.87,5.0,6.0,0.0033069824955115714,-0.359440981520629,0.4096695382628718,0.07,False,False,max,SCONJ,,en,en
40,SF2T,SM2T,-0.11789396986319249,0.91,4.0,5.0,-0.0013363191857933999,-1.0871154234764004,0.7448516608640166,-0.05,False,False,max,SCONJ,,es,es
41,SF2T,SM2T,0.8742020261606747,0.54,1.0,2.0,0.13976023346185684,-2.0,,0.62,False,False,max,SCONJ,,fr,fr
42,T2T,S2T,-3.484003175237815,0.02,5.0,6.0,-0.6440342077483806,-1.4401446472455766,0.050721427811528115,-1.42,False,False,entropy,SCONJ,,en,en
43,T2T,SM2T,-1.0,0.36,5.0,6.0,-0.16666666666666666,1.200000000000001,2.0729244369479206e-05,-0.41,False,True,entropy,SCONJ,,en,en
44,T2T,S2T,-1.1575375147493765,0.33,3.0,4.0,-0.4111305609411417,-1.6763271334128986,0.24219824598405745,-0.58,False,False,entropy,SCONJ,,es,es
45,T2T,SF2T,0.1927248370437139,0.86,3.0,4.0,0.07732410343039492,-1.101468845084913,0.777948369687319,0.1,False,False,entropy,SCONJ,,es,es
46,T2T,SM2T,-0.42608840030810496,0.7,3.0,4.0,-0.17267589656960508,-1.2436235681025396,0.8535442141178584,-0.21,False,False,entropy,SCONJ,,es,es
47,T2T,S2T,-0.1262434840182585,0.92,1.0,2.0,-0.1105624238433211,-2.0,,-0.09,False,False,entropy,SCONJ,,fr,fr
48,T2T,SF2T,1.0,0.5,1.0,2.0,0.3826123740448459,-2.0,,0.71,False,False,entropy,SCONJ,,fr,fr
49,T2T,SM2T,-1.0,0.5,1.0,2.0,-0.11738762595515412,-2.0,,-0.71,False,False,entropy,SCONJ,,fr,fr
50,SF2T,SM2T,-1.0,0.36,5.0,6.0,-0.16666666666666666,1.200000000000001,2.0729244369479206e-05,-0.41,False,True,entropy,SCONJ,,en,en
